track_id;class_name;direction;speed_kmh
393;car;inbound;67.0
394;car;inbound;61.0
395;car;outbound;42.0
396;car;outbound;31.0
397;car;inbound;67.0
398;car;outbound;46.0
400;car;inbound;59.0
401;car;outbound;28.0
402;car;inbound;61.0
403;car;outbound;38.0
404;car;inbound;90.0
406;car;outbound;44.0
408;car;inbound;61.0
409;car;inbound;85.0
412;car;outbound;37.0
416;car;inbound;70.0
417;bus;outbound;40.0
418;car;inbound;61.0
422;car;inbound;64.0
424;car;inbound;61.0
425;car;outbound;37.0
426;car;outbound;41.0
427;car;inbound;70.0
429;car;inbound;61.0
430;car;inbound;67.0
431;bus;outbound;40.0
434;car;outbound;33.0
436;car;outbound;36.0
438;car;inbound;57.0
440;car;inbound;70.0
442;car;inbound;61.0
443;car;outbound;39.0
448;car;outbound;38.0
453;car;inbound;64.0
454;car;outbound;35.0
455;car;inbound;53.0
460;car;inbound;70.0
461;car;inbound;67.0
465;car;outbound;40.0
466;car;inbound;73.0
467;car;outbound;41.0
470;car;inbound;85.0
471;car;inbound;70.0
472;car;outbound;36.0
473;car;outbound;41.0
475;car;inbound;57.0
476;car;outbound;39.0
477;car;outbound;38.0
478;car;outbound;40.0
480;car;inbound;67.0
484;car;outbound;42.0
487;car;inbound;67.0
488;car;outbound;38.0
489;bus;outbound;40.0
493;car;inbound;70.0
495;car;outbound;41.0
496;car;outbound;37.0
498;car;inbound;67.0
500;car;outbound;42.0
501;car;outbound;37.0
502;car;inbound;64.0
506;car;outbound;37.0
507;car;outbound;38.0
510;car;inbound;70.0
511;car;inbound;76.0
515;car;outbound;34.0
516;car;inbound;64.0
521;car;inbound;76.0
522;car;outbound;36.0
523;car;inbound;76.0
524;car;inbound;59.0
525;car;outbound;37.0
530;car;outbound;37.0
531;car;outbound;36.0
532;car;inbound;73.0
533;car;inbound;61.0
534;truck;inbound;55.0
535;car;outbound;36.0
536;car;outbound;32.0
539;car;inbound;67.0
540;car;inbound;81.0
543;car;outbound;37.0
544;car;inbound;67.0
545;car;outbound;44.0
548;car;outbound;36.0
551;truck;outbound;39.0
552;car;outbound;37.0
553;car;outbound;41.0
554;car;outbound;33.0
555;car;inbound;70.0
557;car;inbound;70.0
560;car;outbound;39.0
562;car;inbound;73.0
563;truck;inbound;53.0
564;car;inbound;64.0
1;car;outbound;38.0
2;car;outbound;36.0
3;car;outbound;34.0
4;car;outbound;44.0
6;car;outbound;32.0
13;car;inbound;73.0
14;car;outbound;36.0
15;car;inbound;57.0
16;car;outbound;29.0
19;car;inbound;67.0
20;car;outbound;30.0
21;car;outbound;29.0
23;car;outbound;33.0
26;car;inbound;70.0
29;car;inbound;73.0
30;car;inbound;73.0
31;car;outbound;28.0
38;car;inbound;73.0
43;car;outbound;40.0
45;car;inbound;73.0
49;car;inbound;59.0
55;car;inbound;70.0
56;car;outbound;40.0
57;truck;outbound;31.0
61;truck;outbound;32.0
62;car;outbound;38.0
66;car;outbound;31.0
67;car;outbound;34.0
70;car;inbound;76.0
72;car;inbound;102.0
74;car;inbound;70.0
78;bus;inbound;64.0
82;car;outbound;36.0
83;car;inbound;70.0
88;car;inbound;85.0
90;truck;outbound;31.0
91;car;inbound;81.0
99;car;inbound;76.0
101;car;inbound;73.0
102;car;outbound;36.0
109;car;outbound;26.0
112;car;inbound;76.0
113;car;outbound;35.0
114;car;inbound;70.0
115;car;outbound;24.0
119;car;inbound;70.0
120;car;outbound;30.0
122;car;outbound;26.0
127;car;inbound;76.0
128;car;outbound;32.0
130;car;inbound;128.0
131;car;outbound;29.0
132;car;inbound;90.0
135;car;outbound;29.0
141;car;outbound;30.0
142;car;outbound;30.0
143;car;outbound;26.0
147;car;inbound;61.0
149;car;outbound;27.0
150;car;outbound;29.0
151;car;inbound;67.0
153;car;outbound;29.0
154;car;outbound;26.0
156;car;inbound;61.0
157;car;outbound;28.0
159;car;outbound;26.0
163;car;outbound;28.0
165;car;inbound;67.0
166;car;outbound;24.0
168;car;outbound;29.0
169;car;inbound;70.0
176;car;outbound;26.0
177;car;outbound;29.0
185;car;outbound;26.0
189;car;inbound;64.0
190;car;inbound;70.0
191;car;inbound;85.0
193;car;outbound;26.0
194;car;inbound;81.0
195;car;inbound;70.0
198;car;outbound;26.0
202;car;outbound;37.0
205;car;inbound;73.0
206;car;inbound;67.0
208;car;inbound;76.0
210;truck;inbound;51.0
213;car;outbound;27.0
214;truck;outbound;40.0
217;car;inbound;70.0
218;car;outbound;36.0
221;car;outbound;22.0
222;car;outbound;33.0
226;car;inbound;67.0
229;car;inbound;70.0
233;car;inbound;59.0
235;car;outbound;31.0
237;car;outbound;24.0
239;car;inbound;67.0
240;car;inbound;67.0
243;car;inbound;67.0
244;car;outbound;33.0
246;car;inbound;57.0
247;car;outbound;27.0
248;car;inbound;67.0
249;truck;inbound;51.0
250;car;inbound;57.0
254;car;inbound;59.0
255;bus;inbound;59.0
257;car;inbound;67.0
261;bus;outbound;33.0
263;bus;outbound;64.0
266;car;inbound;67.0
269;car;inbound;76.0
270;car;inbound;57.0
271;car;outbound;26.0
275;car;inbound;64.0
278;car;outbound;35.0
282;car;outbound;31.0
283;car;inbound;59.0
285;car;inbound;57.0
288;car;inbound;46.0
292;car;outbound;26.0
295;car;outbound;26.0
297;car;inbound;57.0
298;car;inbound;59.0
299;car;outbound;39.0
300;car;inbound;57.0
301;car;outbound;25.0
302;car;inbound;59.0
307;bus;outbound;31.0
308;car;inbound;67.0
310;car;inbound;53.0
311;car;outbound;31.0
312;car;inbound;55.0
313;truck;outbound;30.0
314;car;inbound;59.0
316;car;outbound;30.0
320;car;inbound;55.0
322;car;inbound;64.0
325;truck;outbound;39.0
326;car;outbound;31.0
328;car;outbound;29.0
330;car;inbound;55.0
333;car;outbound;26.0
334;car;inbound;61.0
336;car;inbound;61.0
340;car;outbound;31.0
341;car;inbound;57.0
342;car;inbound;61.0
343;car;outbound;33.0
344;car;outbound;33.0
347;truck;inbound;55.0
353;car;inbound;109.0
354;car;inbound;61.0
358;car;inbound;55.0
360;car;outbound;33.0
361;car;inbound;59.0
369;car;inbound;57.0
370;car;outbound;33.0
373;car;inbound;64.0
375;car;outbound;31.0
378;car;inbound;70.0
379;car;inbound;67.0
380;car;outbound;33.0
382;car;outbound;34.0
383;car;inbound;67.0
387;car;outbound;36.0
390;car;outbound;31.0
395;car;inbound;73.0
398;car;inbound;76.0
399;car;outbound;32.0
400;car;outbound;33.0
404;car;inbound;57.0
407;car;inbound;81.0
409;car;outbound;33.0
410;car;inbound;59.0
412;car;outbound;35.0
413;car;inbound;73.0
414;truck;inbound;61.0
418;car;inbound;64.0
420;car;inbound;73.0
423;car;outbound;35.0
424;car;outbound;30.0
425;car;outbound;33.0
427;car;inbound;55.0
428;car;outbound;33.0
430;car;inbound;85.0
431;car;inbound;61.0
432;car;outbound;35.0
433;car;inbound;64.0
435;car;inbound;70.0
436;car;outbound;31.0
438;car;outbound;33.0
444;car;inbound;61.0
445;car;outbound;34.0
446;car;inbound;67.0
448;car;inbound;57.0
449;car;inbound;96.0
450;car;outbound;33.0
451;car;outbound;31.0
454;car;inbound;57.0
456;car;inbound;70.0
459;car;outbound;28.0
460;car;outbound;33.0
463;car;inbound;51.0
464;car;inbound;67.0
465;car;inbound;67.0
466;car;outbound;33.0
468;car;inbound;57.0
469;car;outbound;34.0
470;car;outbound;32.0
471;car;inbound;64.0
472;car;inbound;61.0
474;car;inbound;90.0
479;car;inbound;70.0
482;truck;outbound;32.0
485;car;inbound;67.0
487;car;outbound;33.0
491;car;outbound;36.0
492;car;inbound;57.0
493;car;outbound;26.0
499;car;outbound;33.0
501;car;inbound;70.0
502;car;outbound;33.0
508;car;outbound;33.0
509;car;inbound;70.0
512;car;outbound;23.0
516;car;outbound;32.0
518;car;inbound;70.0
519;car;inbound;49.0
520;car;inbound;70.0
521;car;outbound;36.0
523;car;outbound;34.0
525;car;inbound;51.0
526;car;inbound;64.0
527;car;outbound;33.0
529;car;inbound;55.0
531;car;inbound;70.0
533;car;inbound;64.0
535;car;outbound;35.0
537;car;inbound;61.0
540;car;inbound;64.0
541;car;outbound;32.0
542;car;inbound;59.0
548;car;outbound;36.0
551;car;outbound;36.0
553;car;inbound;85.0
554;car;inbound;64.0
555;car;inbound;96.0
557;car;inbound;53.0
558;car;outbound;39.0
559;car;outbound;42.0
561;car;inbound;67.0
566;car;inbound;29.0
568;car;inbound;81.0
570;car;inbound;67.0
573;car;outbound;36.0
574;car;outbound;38.0
575;car;outbound;38.0
577;car;inbound;64.0
581;car;inbound;70.0
583;car;inbound;35.0
585;car;inbound;51.0
589;car;outbound;39.0
590;car;outbound;33.0
591;car;inbound;61.0
592;car;outbound;39.0
595;car;outbound;39.0
598;car;inbound;85.0
599;car;inbound;55.0
600;car;inbound;57.0
601;car;inbound;59.0
604;car;inbound;76.0
605;car;inbound;67.0
1;car;outbound;40.0
2;car;outbound;39.0
12;bus;outbound;35.0
15;car;inbound;67.0
18;car;inbound;73.0
19;car;inbound;59.0
21;car;outbound;41.0
22;car;inbound;61.0
23;car;outbound;34.0
24;car;inbound;57.0
25;car;outbound;40.0
26;car;outbound;41.0
31;car;inbound;59.0
32;car;inbound;61.0
34;car;outbound;42.0
36;car;inbound;67.0
37;car;inbound;57.0
38;car;inbound;59.0
39;car;inbound;61.0
40;car;outbound;40.0
44;car;outbound;40.0
45;car;outbound;42.0
46;car;inbound;64.0
49;car;outbound;39.0
51;car;inbound;67.0
52;car;inbound;70.0
53;car;inbound;57.0
54;car;outbound;40.0
56;car;inbound;64.0
57;car;outbound;44.0
60;car;inbound;70.0
61;car;outbound;36.0
62;car;outbound;28.0
65;truck;outbound;36.0
66;car;outbound;45.0
67;car;inbound;64.0
70;car;inbound;73.0
73;car;outbound;38.0
74;car;inbound;70.0
75;car;inbound;73.0
77;car;outbound;36.0
78;car;inbound;61.0
79;car;outbound;44.0
80;car;outbound;46.0
81;car;inbound;55.0
85;car;outbound;38.0
87;car;inbound;61.0
88;car;inbound;55.0
89;car;outbound;45.0
90;bus;inbound;49.0
91;car;inbound;61.0
94;car;inbound;64.0
95;car;outbound;36.0
98;car;inbound;64.0
99;car;outbound;46.0
101;car;inbound;67.0
103;car;outbound;36.0
105;car;outbound;40.0
107;car;inbound;64.0
108;car;inbound;55.0
110;car;outbound;49.0
111;car;inbound;67.0
112;car;outbound;38.0
118;car;inbound;49.0
119;car;inbound;57.0
120;truck;outbound;39.0
122;car;inbound;53.0
129;car;inbound;57.0
130;truck;outbound;29.0
132;car;outbound;44.0
135;car;outbound;41.0
139;car;inbound;64.0
142;car;inbound;102.0
145;car;outbound;38.0
146;car;inbound;64.0
148;car;inbound;57.0
149;car;outbound;44.0
152;car;inbound;61.0
155;car;outbound;36.0
157;car;outbound;42.0
158;car;inbound;67.0
159;car;outbound;33.0
160;car;inbound;57.0
161;car;inbound;59.0
164;car;outbound;40.0
165;car;outbound;40.0
166;car;inbound;61.0
168;car;outbound;35.0
169;car;outbound;40.0
171;car;inbound;67.0
174;car;inbound;76.0
175;car;outbound;37.0
176;car;inbound;70.0
178;car;outbound;39.0
179;truck;outbound;39.0
180;car;outbound;39.0
181;car;inbound;67.0
184;car;inbound;73.0
185;car;outbound;42.0
188;car;outbound;40.0
189;car;outbound;40.0
190;car;inbound;73.0
194;car;inbound;70.0
196;car;outbound;39.0
197;car;outbound;42.0
201;truck;inbound;55.0
205;car;outbound;41.0
207;car;outbound;45.0
211;car;outbound;44.0
216;car;outbound;39.0
218;car;inbound;76.0
219;car;inbound;70.0
221;car;outbound;45.0
222;car;outbound;40.0
224;car;outbound;38.0
225;car;outbound;42.0
227;car;outbound;40.0
228;car;outbound;39.0
231;car;outbound;41.0
232;car;outbound;40.0
233;car;outbound;33.0
234;car;outbound;38.0
236;car;inbound;85.0
237;car;outbound;33.0
238;car;outbound;39.0
240;car;inbound;85.0
241;car;outbound;38.0
244;car;inbound;81.0
247;car;outbound;37.0
248;car;outbound;41.0
252;car;inbound;81.0
253;car;outbound;44.0
255;car;outbound;40.0
257;car;outbound;41.0
260;car;inbound;76.0
261;car;inbound;61.0
262;car;inbound;76.0
265;car;inbound;67.0
266;car;outbound;40.0
267;car;outbound;44.0
269;car;outbound;40.0
273;car;inbound;70.0
274;car;outbound;41.0
275;car;inbound;70.0
276;car;inbound;73.0
277;car;outbound;31.0
279;car;outbound;40.0
280;car;inbound;53.0
281;car;inbound;81.0
282;car;inbound;73.0
283;car;outbound;44.0
284;car;inbound;49.0
287;car;inbound;81.0
288;car;outbound;39.0
290;car;outbound;42.0
292;car;inbound;73.0
296;car;inbound;73.0
298;car;inbound;32.0
299;car;outbound;36.0
302;car;inbound;73.0
303;car;inbound;76.0
307;car;outbound;41.0
308;car;inbound;76.0
312;car;outbound;32.0
315;car;outbound;49.0
316;truck;inbound;55.0
317;car;inbound;67.0
318;car;inbound;70.0
320;truck;outbound;37.0
322;car;outbound;42.0
323;car;inbound;64.0
328;car;outbound;42.0
331;car;inbound;55.0
333;car;outbound;41.0
334;bus;inbound;53.0
335;car;inbound;64.0
336;car;outbound;49.0
339;car;inbound;70.0
340;car;outbound;44.0
342;car;outbound;41.0
346;car;inbound;67.0
347;car;inbound;61.0
349;car;outbound;45.0
350;car;inbound;67.0
351;car;outbound;42.0
352;car;inbound;59.0
353;car;inbound;59.0
354;car;outbound;51.0
355;truck;inbound;49.0
358;car;outbound;40.0
360;car;inbound;67.0
363;car;inbound;67.0
364;car;inbound;61.0
368;car;inbound;57.0
369;car;outbound;41.0
370;car;outbound;46.0
371;car;inbound;55.0
372;car;outbound;42.0
374;car;inbound;61.0
377;car;outbound;36.0
381;car;inbound;73.0
382;car;inbound;49.0
383;car;outbound;44.0
384;car;outbound;44.0
385;car;inbound;46.0
390;car;inbound;64.0
391;car;outbound;41.0
393;bus;inbound;51.0
399;car;inbound;61.0
400;car;inbound;59.0
403;car;inbound;64.0
405;truck;outbound;39.0
406;car;outbound;44.0
407;car;inbound;61.0
409;car;inbound;59.0
410;car;outbound;32.0
413;car;inbound;57.0
415;car;inbound;61.0
417;car;outbound;39.0
419;car;outbound;35.0
420;car;outbound;39.0
421;car;inbound;59.0
427;car;outbound;38.0
429;car;inbound;61.0
430;car;inbound;59.0
431;car;inbound;64.0
433;car;outbound;32.0
435;car;outbound;38.0
436;car;outbound;36.0
437;car;inbound;59.0
438;car;outbound;33.0
439;car;inbound;64.0
440;car;outbound;33.0
441;car;outbound;37.0
442;car;outbound;34.0
445;car;outbound;33.0
447;car;inbound;73.0
448;car;inbound;61.0
450;car;outbound;35.0
452;car;inbound;64.0
454;car;inbound;70.0
455;car;inbound;85.0
456;truck;outbound;36.0
457;car;inbound;73.0
458;car;outbound;40.0
459;car;inbound;70.0
461;car;outbound;37.0
462;car;outbound;37.0
465;car;outbound;34.0
466;car;inbound;64.0
467;car;inbound;70.0
469;car;inbound;70.0
473;car;inbound;73.0
476;car;outbound;40.0
481;truck;outbound;37.0
482;car;inbound;90.0
483;car;outbound;37.0
486;car;inbound;76.0
488;car;outbound;39.0
490;car;outbound;45.0
495;car;outbound;37.0
497;truck;inbound;55.0
504;car;outbound;36.0
505;car;outbound;32.0
506;car;outbound;46.0
509;car;inbound;67.0
510;car;inbound;73.0
511;car;outbound;39.0
515;car;outbound;40.0
516;car;inbound;64.0
517;car;inbound;59.0
518;car;outbound;28.0
519;car;outbound;40.0
520;car;outbound;39.0
523;car;inbound;64.0
525;car;inbound;70.0
527;car;inbound;64.0
528;car;inbound;67.0
2;car;inbound;73.0
5;car;outbound;41.0
7;car;inbound;76.0
8;car;outbound;36.0
9;car;inbound;67.0
11;car;outbound;36.0
12;car;outbound;40.0
14;car;inbound;73.0
15;car;outbound;35.0
16;car;inbound;67.0
18;car;inbound;61.0
19;car;inbound;67.0
20;car;outbound;42.0
25;car;outbound;36.0
32;truck;outbound;40.0
33;car;inbound;59.0
36;car;inbound;73.0
40;car;outbound;32.0
42;car;outbound;41.0
43;car;inbound;76.0
46;car;inbound;67.0
47;car;outbound;36.0
48;car;inbound;64.0
49;car;inbound;67.0
50;car;outbound;36.0
51;car;outbound;34.0
54;car;inbound;67.0
55;car;outbound;33.0
56;car;inbound;67.0
58;car;outbound;34.0
59;car;inbound;67.0
60;car;inbound;64.0
61;car;outbound;36.0
63;car;outbound;39.0
66;car;outbound;41.0
68;car;inbound;73.0
70;car;outbound;31.0
72;car;inbound;73.0
74;car;inbound;64.0
76;car;outbound;39.0
77;car;inbound;81.0
79;car;outbound;31.0
80;car;outbound;33.0
81;car;outbound;32.0
86;car;inbound;81.0
88;car;outbound;36.0
89;car;outbound;38.0
91;car;inbound;81.0
92;car;outbound;38.0
93;car;outbound;36.0
95;car;outbound;37.0
101;car;outbound;33.0
102;car;outbound;39.0
103;car;inbound;67.0
112;car;outbound;41.0
114;car;outbound;33.0
116;car;inbound;90.0
118;car;inbound;67.0
123;car;inbound;109.0
127;car;inbound;67.0
128;car;inbound;76.0
131;car;inbound;70.0
133;car;outbound;44.0
136;bus;outbound;34.0
138;car;inbound;67.0
140;truck;outbound;28.0
141;car;outbound;44.0
144;car;inbound;73.0
145;car;outbound;44.0
146;bus;outbound;33.0
149;car;inbound;67.0
150;car;inbound;73.0
151;car;outbound;34.0
152;car;outbound;42.0
157;car;inbound;73.0
158;car;outbound;41.0
159;car;outbound;32.0
160;car;outbound;33.0
161;car;inbound;70.0
163;car;inbound;70.0
164;car;outbound;39.0
165;car;inbound;73.0
167;car;outbound;33.0
168;car;inbound;61.0
169;car;outbound;33.0
170;car;outbound;33.0
172;car;inbound;70.0
173;car;outbound;36.0
174;car;inbound;70.0
175;car;inbound;76.0
178;car;outbound;37.0
186;car;inbound;70.0
191;car;inbound;70.0
193;car;outbound;33.0
195;car;inbound;70.0
197;car;inbound;81.0
200;car;outbound;34.0
202;car;inbound;44.0
204;car;outbound;33.0
205;car;inbound;76.0
207;car;outbound;34.0
209;car;inbound;67.0
211;car;inbound;76.0
212;car;outbound;33.0
214;bus;outbound;31.0
215;car;inbound;96.0
216;car;outbound;34.0
217;car;inbound;73.0
218;car;inbound;48.0
220;car;outbound;32.0
222;car;outbound;36.0
223;car;inbound;42.0
224;car;inbound;76.0
232;car;inbound;76.0
233;car;outbound;31.0
235;car;inbound;53.0
238;car;outbound;32.0
242;car;inbound;59.0
243;car;outbound;26.0
246;car;inbound;49.0
253;car;inbound;76.0
254;car;inbound;67.0
256;car;outbound;34.0
258;car;inbound;70.0
261;car;inbound;61.0
264;truck;outbound;31.0
268;car;inbound;45.0
269;car;outbound;36.0
273;car;inbound;41.0
276;car;outbound;34.0
277;car;inbound;64.0
281;car;outbound;29.0
285;bus;outbound;25.0
286;car;outbound;29.0
287;car;inbound;39.0
294;car;inbound;102.0
297;car;inbound;25.0
299;car;inbound;70.0
300;car;outbound;27.0
304;car;outbound;32.0
305;car;inbound;57.0
309;car;inbound;40.0
310;car;outbound;27.0
311;car;outbound;36.0
315;car;inbound;67.0
316;car;outbound;28.0
318;car;outbound;27.0
320;car;outbound;36.0
321;car;inbound;44.0
329;car;inbound;39.0
330;car;outbound;30.0
331;car;outbound;27.0
332;car;outbound;36.0
333;car;inbound;61.0
334;car;inbound;61.0
335;car;outbound;31.0
338;car;inbound;59.0
340;car;inbound;61.0
341;car;outbound;32.0
342;car;inbound;36.0
343;car;inbound;57.0
345;car;outbound;27.0
346;car;inbound;61.0
347;car;outbound;29.0
348;car;inbound;36.0
349;car;inbound;59.0
350;car;inbound;57.0
351;car;outbound;36.0
353;car;inbound;61.0
354;car;inbound;41.0
357;car;outbound;26.0
358;car;inbound;57.0
360;car;inbound;67.0
361;car;inbound;59.0
365;car;outbound;28.0
366;car;inbound;57.0
368;car;outbound;31.0
369;car;inbound;36.0
370;car;inbound;51.0
372;car;inbound;53.0
373;car;inbound;51.0
374;car;outbound;27.0
375;car;outbound;33.0
376;car;outbound;28.0
377;car;outbound;22.0
378;car;inbound;73.0
381;car;inbound;36.0
383;car;inbound;96.0
384;car;inbound;61.0
389;car;outbound;27.0
391;car;outbound;30.0
398;car;inbound;36.0
399;car;inbound;53.0
401;car;outbound;25.0
402;car;inbound;53.0
403;car;inbound;49.0
405;car;outbound;33.0
406;car;outbound;30.0
409;car;outbound;27.0
414;car;inbound;48.0
415;car;inbound;39.0
418;car;outbound;33.0
419;car;inbound;33.0
420;car;inbound;48.0
422;car;outbound;29.0
423;bus;inbound;38.0
424;car;outbound;29.0
425;car;outbound;34.0
429;car;outbound;26.0
430;car;inbound;57.0
431;car;inbound;49.0
432;car;inbound;55.0
433;car;outbound;29.0
434;car;outbound;31.0
435;car;inbound;53.0
436;car;inbound;36.0
438;car;outbound;30.0
440;car;inbound;39.0
441;car;inbound;57.0
444;bus;outbound;28.0
445;car;inbound;36.0
447;car;outbound;24.0
448;car;inbound;55.0
449;car;inbound;26.0
454;car;inbound;55.0
455;car;inbound;49.0
456;car;outbound;22.0
458;car;outbound;23.0
459;car;inbound;73.0
461;car;inbound;76.0
462;car;inbound;46.0
465;car;inbound;51.0
466;car;outbound;29.0
468;car;outbound;30.0
469;car;inbound;51.0
472;truck;inbound;29.0
473;car;inbound;51.0
474;car;inbound;49.0
475;bus;inbound;25.0
476;car;outbound;27.0
477;car;outbound;26.0
479;car;outbound;21.0
480;car;inbound;70.0
481;car;inbound;49.0
483;car;inbound;48.0
486;car;outbound;27.0
487;car;inbound;73.0
491;car;outbound;21.0
493;car;outbound;24.0
494;car;inbound;51.0
495;car;outbound;27.0
497;car;inbound;32.0
498;car;outbound;22.0
503;car;inbound;53.0
504;car;inbound;48.0
505;car;outbound;31.0
506;car;inbound;36.0
507;car;outbound;25.0
514;car;inbound;49.0
520;bus;inbound;48.0
524;car;inbound;46.0
536;car;inbound;73.0
